Date,level_1,0,,open,low,high,close,adj close
6-16-15,Low,236.121994,3-8-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-16-15,Open,236.7649994,3-9-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-16-15,Close,250.8950043,3-10-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-16-15,Volume,41612000,3-11-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-16-15,Adj Close,250.8950043,3-12-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-17-15,High,256.8529968,3-13-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-17-15,Low,246.4759979,3-14-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-17-15,Open,250.822998,3-15-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-17-15,Close,249.2839966,3-16-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-17-15,Volume,43858400,3-17-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-17-15,Adj Close,249.2839966,3-18-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-18-15,High,252.1080017,3-19-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-18-15,Low,244.1269989,3-20-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-18-15,Open,249.4279938,3-21-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-18-15,Close,249.0070038,3-22-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-18-15,Volume,30980200,3-23-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-18-15,Adj Close,249.0070038,3-24-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-19-15,High,250.977005,3-25-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-19-15,Low,243.7870026,3-26-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-19-15,Open,249.0429993,3-27-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-19-15,Close,244.6060028,3-28-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-19-15,Volume,23965300,3-29-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-19-15,Adj Close,244.6060028,3-30-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-20-15,High,245.8280029,3-31-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-20-15,Low,240.6269989,4-1-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-20-15,Open,244.5299988,4-2-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-20-15,Close,245.2120056,4-3-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-20-15,Volume,20608100,4-4-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-20-15,Adj Close,245.2120056,4-5-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-21-15,High,245.223999,4-6-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-21-15,Low,241.8820038,4-7-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-21-15,Open,245.1000061,4-8-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-21-15,Close,243.9440002,4-9-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-21-15,Volume,10600900,4-10-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-21-15,Adj Close,243.9440002,4-11-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-22-15,High,247.9170074,4-12-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-22-15,Low,243.779007,4-13-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-22-15,Open,243.9689941,4-14-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-22-15,Close,246.9900055,4-15-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-22-15,Volume,17692500,4-16-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-22-15,Adj Close,246.9900055,4-17-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-23-15,High,247.3040009,4-18-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-23-15,Low,243.1329956,4-19-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-23-15,Open,246.927002,4-20-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-23-15,Close,244.2960052,4-21-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-23-15,Volume,15108700,4-22-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-23-15,Adj Close,244.2960052,4-23-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-24-15,High,244.3410034,4-24-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-24-15,Low,240.5149994,4-25-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-24-15,Open,244.2819977,4-26-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-24-15,Close,240.5149994,4-27-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-24-15,Volume,17344900,4-28-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-24-15,Adj Close,240.5149994,4-29-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-25-15,High,243.3320007,4-30-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-25-15,Low,240.3650055,5-1-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-25-15,Open,240.3650055,5-2-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-25-15,Close,242.798996,5-3-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-25-15,Volume,16133100,5-4-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-25-15,Adj Close,242.798996,5-5-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-26-15,High,243.7489929,5-6-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-26-15,Low,241.5529938,5-7-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-26-15,Open,242.6040039,5-8-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-26-15,Close,243.5939941,5-9-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-26-15,Volume,13983500,5-10-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-26-15,Adj Close,243.5939941,5-11-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-27-15,High,251.3390045,5-12-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-27-15,Low,243.1170044,5-13-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-27-15,Open,243.548996,5-14-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-27-15,Close,250.9900055,5-15-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-27-15,Volume,20488600,5-16-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-27-15,Adj Close,250.9900055,5-17-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-28-15,High,251.1719971,5-18-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-28-15,Low,247.4340057,5-19-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-28-15,Open,250.9550018,5-20-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-28-15,Close,249.0110016,5-21-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-28-15,Volume,15137600,5-22-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-28-15,Adj Close,249.0110016,5-23-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-29-15,High,257.1730042,5-24-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-29-15,Low,248.5809937,5-25-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-29-15,Open,248.720993,5-26-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-29-15,Close,257.0639954,5-27-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-29-15,Volume,34742900,5-28-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-29-15,Adj Close,257.0639954,5-29-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
6-30-15,High,267.8670044,5-30-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
6-30-15,Low,255.9459991,5-31-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
6-30-15,Open,257.0360107,6-1-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
6-30-15,Close,263.071991,6-2-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
6-30-15,Volume,44533800,6-3-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
6-30-15,Adj Close,263.071991,6-4-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-1-15,High,265.1719971,6-5-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-1-15,Low,255.7740021,6-6-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-1-15,Open,263.3450012,6-7-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-1-15,Close,258.6210022,6-8-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-1-15,Volume,27029800,6-9-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-1-15,Adj Close,258.6210022,6-10-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-2-15,High,261.631012,6-11-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-2-15,Low,254.1159973,6-12-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-2-15,Open,258.552002,6-13-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-2-15,Close,255.4120026,6-14-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-2-15,Volume,21551900,6-15-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-2-15,Adj Close,255.4120026,6-16-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-3-15,High,257.0769958,6-17-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-3-15,Low,253.5050049,6-18-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-3-15,Open,255.4589996,6-19-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-3-15,Close,256.3359985,6-20-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-3-15,Volume,19033800,6-21-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-3-15,Adj Close,256.3359985,6-22-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-4-15,High,261.4570007,6-23-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-4-15,Low,254.1999969,6-24-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-4-15,Open,256.4909973,6-25-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-4-15,Close,260.8859863,6-26-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-4-15,Volume,15620400,6-27-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-4-15,Adj Close,260.8859863,6-28-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-5-15,High,274.506012,6-29-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-5-15,Low,258.7009888,6-30-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-5-15,Open,260.8049927,7-1-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-5-15,Close,271.9129944,7-2-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-5-15,Volume,44156100,7-3-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-5-15,Adj Close,271.9129944,7-4-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-6-15,High,277.4219971,7-5-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-6-15,Low,267.6000061,7-6-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-6-15,Open,271.1080017,7-7-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-6-15,Close,269.0299988,7-8-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-6-15,Volume,49154800,7-9-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-6-15,Adj Close,269.0299988,7-10-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-7-15,High,271.3410034,7-11-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-7-15,Low,264.8320007,7-12-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-7-15,Open,269.9630127,7-13-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-7-15,Close,266.2070007,7-14-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-7-15,Volume,28857600,7-15-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-7-15,Adj Close,266.2070007,7-16-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-8-15,High,272.9710083,7-17-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-8-15,Low,264.3859863,7-18-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-8-15,Open,265.9819946,7-19-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-8-15,Close,270.7850037,7-20-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-8-15,Volume,36980200,7-21-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-8-15,Adj Close,270.7850037,7-22-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-9-15,High,272.3349915,7-23-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-9-15,Low,267.0859985,7-24-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-9-15,Open,270.8269958,7-25-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-9-15,Close,269.2279968,7-26-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-9-15,Volume,40301200,7-27-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-9-15,Adj Close,269.2279968,7-28-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-10-15,High,294.5910034,7-29-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-10-15,Low,268.802002,7-30-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-10-15,Open,269.1560059,7-31-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-10-15,Close,284.8940125,8-1-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-10-15,Volume,100390000,8-2-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-10-15,Adj Close,284.8940125,8-3-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-11-15,High,298.506012,8-4-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-11-15,Low,283.5299988,8-5-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-11-15,Open,284.8800049,8-6-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-11-15,Close,293.1149902,8-7-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-11-15,Volume,41109900,8-8-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-11-15,Adj Close,293.1149902,8-9-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-12-15,High,314.3940125,8-10-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-12-15,Low,292.5050049,8-11-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-12-15,Open,293.1400146,8-12-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-12-15,Close,310.8670044,8-13-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-12-15,Volume,56405000,8-14-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-12-15,Adj Close,310.8670044,8-15-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-13-15,High,310.947998,8-16-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-13-15,Low,281.0109863,8-17-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-13-15,Open,310.8269958,8-18-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-13-15,Close,292.0539856,8-19-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-13-15,Volume,62053900,8-20-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-13-15,Adj Close,292.0539856,8-21-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-14-15,High,296.1470032,8-22-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-14-15,Low,286.6380005,8-23-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-14-15,Open,292.0339966,8-24-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-14-15,Close,287.4639893,8-25-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-14-15,Volume,28727200,8-26-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-14-15,Adj Close,287.4639893,8-27-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-15-15,High,293.2479858,8-28-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-15-15,Low,285.3670044,8-29-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-15-15,Open,288.0450134,8-30-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-15-15,Close,285.82901,8-31-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-15-15,Volume,27486600,9-1-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-15-15,Adj Close,285.82901,9-2-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-16-15,High,291.1830139,9-3-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-16-15,Low,275.2399902,9-4-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-16-15,Open,286.0419922,9-5-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-16-15,Close,278.0889893,9-6-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-16-15,Volume,49482600,9-7-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-16-15,Adj Close,278.0889893,9-8-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-17-15,High,280.2799988,9-9-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-17-15,Low,272.0429993,9-10-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-17-15,Open,278.0910034,9-11-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-17-15,Close,279.4719849,9-12-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-17-15,Volume,27591400,9-13-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-17-15,Adj Close,279.4719849,9-14-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-18-15,High,282.5270081,9-15-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-18-15,Low,274.0750122,9-16-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-18-15,Open,279.3309937,9-17-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-18-15,Close,274.901001,9-18-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-18-15,Volume,25187100,9-19-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-18-15,Adj Close,274.901001,9-20-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-19-15,High,275.6700134,9-21-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-19-15,Low,272.5130005,9-22-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-19-15,Open,274.7669983,9-23-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-19-15,Close,273.6140137,9-24-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-19-15,Volume,15332500,9-25-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-19-15,Adj Close,273.6140137,9-26-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-20-15,High,278.9809875,9-27-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
7-20-15,Low,272.9599915,9-28-19,457.3340149,465.8640137,452.4219971,21056800,468.1740112
7-20-15,Open,273.4989929,9-29-19,21056800,457.3340149,465.8640137,457.3340149,452.4219971
7-20-15,Close,278.9809875,9-30-19,457.3340149,21056800,457.3340149,468.1740112,465.8640137
7-20-15,Volume,22711400,10-1-19,468.1740112,457.3340149,21056800,452.4219971,457.3340149
7-20-15,Adj Close,278.9809875,10-2-19,452.4219971,468.1740112,457.3340149,465.8640137,21056800
7-21-15,High,280.5469971,10-3-19,465.8640137,452.4219971,468.1740112,457.3340149,457.3340149
